34,1005,24,7
33,1006,23,6
22,1008,30,6
18,1008,33,6
15,1008,35,5
14,1008,36,4
13,1006,38,5
13,1005,38,5
20,1006,30,5
23,1007,29,6
29,1008,25,6
22,1010,29,5
15,1010,38,7
25,1008,31,9
30,1009,26,7
22,1010,32,8
15,1010,37,6
14,1009,38,6
12,1005,38,4
16,1005,34,5
23,1005,30,7
30,1004,26,7
28,1005,26,6
13,1003,39,6
11,1000,41,5
14,1000,37,5
28,1001,26,6
18,1003,35,7
15,1003,37,6
12,1000,41,6
18,1001,33,6
22,1000,29,5
21,1000,28,4
20,1000,28,3
23,1000,28,5
16,1004,37,7
12,1002,41,6
12,1000,41,6
11,1000,41,5
12,1000,39,5
12,1001,38,4
17,1002,32,4
23,1002,27,4
16,1004,36,6
14,1004,38,6
12,1004,40,5
24,1001,27,5
18,1004,32,5
11,1003,41,5
11,1001,38,3
12,1002,35,2
23,1003,27,4
21,1003,27,3
17,1006,33,5
11,1004,41,5
20,1003,32,6
19,1003,31,5
22,1003,30,6
23,1002,28,5
21,1002,27,3
20,1002,27,2
19,1003,29,3
12,1004,38,4
10,1002,43,5
10,1000,43,5
11,1001,38,3
16,1001,33,4
17,1001,33,5
23,1001,28,5
19,1002,30,4
18,1003,32,5
14,1004,38,6
12,1003,42,7
10,1000,45,6
10,999,45,6
10,999,45,6
11,1000,41,5
13,1001,38,5
19,1000,34,7
18,1000,33,6
18,1001,33,6
11,999,43,7
14,1000,41,8
21,1001,37,11
26,1001,33,11
27,1002,32,11
24,1003,34,11
11,1002,43,6
11,1000,44,7
10,1000,45,7
25,1000,31,9
16,1003,37,7
10,1000,45,7
10,999,45,7
16,1004,38,8
17,1004,37,8
22,1002,35,10
23,1003,34,10
24,1004,33,10
26,1005,33,11
23,1006,36,12
21,1006,37,11
18,1005,41,12
17,1004,42,12
22,1003,31,7
11,1002,44,7
11,1001,43,7
10,1001,42,5
11,1001,41,5
13,1002,39,6
15,339.6,37,6
15,1003,35,5
16,1003,34,5
18,1003,32,5
24,1002,31,8
24,1002,31,8
23,1002,30,7
22,1004,31,7
19,1005,35,8
16,1004,39,9
11,999,43,7
12,999,42,7
13,1000,40,7
17,1000,37,8
21,1001,32,7
21,1000,32,7
22,1000,31,7
22,1000,31,7
27,1000,30,9
29,1000,30,10
27,1001,31,10
26,1002,32,10
22,1002,35,10
19,1002,37,10
17,1002,39,10
17,10002,40,11
14,1001,42,9
15,1000,42,10
14,999,43,10
14,998,43,10
15,998,42,10
15,998,41,10
18,998,39,11
18,999,38,10
19,999,37,10
20,999,36,10
23,999,35,11
22,1000,35,10
24,1000,34,11
29,1001,32,12
27,1000,32,11
31,1000,31,12
33,1001,30,12
35,1001,29,12
31,1003,32,13
26,1004,34,12
25,1014,35,12
22,1004,37,12
21,1004,38,12
17,1003,40,11
16,1002,40,10
16,1001,40,10
15,1000,41,10
14,1000,40,8
16,1000,39,9
19,1001,36,9
20,1002,36,10
23,1004,35,11
23,1004,34,10
24,1005,34,11
26,1004,33,11
27,1003,32,11
35,1003,29,12
31,1003,30,11
35,1003,29,12
35,1003,28,11
37,1004,28,12
37,1005,29,13
30,1006,34,14
26,1006,35,13
26,1006,35,13
27,1006,37,15
25,1005,37,14
24,1004,39,15
23,1002,40,15
20,1001,40,13
20,1001,39,12
20,1001,38,11
22,1001,39,14
25,1001,37,14
28,1002,35,14
30,1003,35,15
34,1004,33,15
33,1003,32,14
31,1004,32,13
35,1003,30,13
37,1003,30,14
40,1003,29,14
40,1003,29,14
42,1004,29,15
42,1004,29,15
40,1005,31,16
36,1005,33,16
36,1006,32,15
30,1006,35,15
23,1005,36,12
25,1004,36,13
25,1004,37,14
24,1003,38,14
25,1002,37,14
45,1004,28,15
40,1005,29,14
37,1005,29,13
35,1003,29,12
35,1003,29,12
37,1003,28,12
35,1002,29,12
39,1003,28,13
42,1004,28,14
48,1005,27,15
48,1007,27,15
48,1008,27,15
45,1008,28,15
42,1008,29,15
40,1008,31,16
36,1008,33,16
32,1007,35,16
28,1007,36,15
25,1005,37,14
27,1004,37,15
27,1003,37,15
29,1003,37,16
29,1002,37,16
30,1003,36,16
36,1003,34,17
40,1005,32,17
40,1005,31,16
38,1005,31,15
43,1005,30,16
43,1005,30,16
43,1005,30,16
42,1004,29,15
42,1004,29,15
45,1005,29,16
42,1005,29,15
45,1006,29,16
40,1006,31,16
38,1006,33,17
32,1006,35,16
30,1006,37,17
29,1006,38,17
48,1008,30,18
54,1006,26,16
43,1004,30,16
34,1003,34,16
34,1002,34,16
38,1002,33,17
61,1008,26,18
57,1007,25,16
51,1007,26,15
51,1005,26,15
54,1005,26,16
57,1005,25,16
61,1005,25,17
57,1002,25,16
65,1004,25,18
61,1007,25,17
73,1007,24,19
54,1008,26,16
51,1008,27,16
51,1006,27,16
40,1006,31,16
46,1007,31,18
38,1006,32,16
36,1004,34,17
32,1003,35,16
29,1002,37,16
30,1001,36,16
38,1000,34,18
38,1000,33,17
43,1001,32,18
43,1002,32,18
43,1002,31,17
43,1002,30,16
48,1002,29,17
45,1002,29,16
48,1001,28,16
51,1001,28,17
54,1001,27,17
57,1001,26,17
54,1002,27,17
51,1002,28,17
45,1003,30,17
36,1004,32,15
36,1004,33,16
34,1004,35,17
28,1003,36,15
27,1002,37,15
29,1001,37,16
20,1000,38,11
21,999,37,11
21,999,38,12
19,999,37,10
22,999,36,11
22,1000,36,11
45,1001,28,15
42,1002,28,14
42,1002,27,13
47,1002,26,14
51,1002,26,15
50,1002,25,14
47,1002,25,13
47,1002,25,13
50,1003,25,14
44,1004,26,13
45,1005,27,14
42,1006,29,15
40,1006,30,15
38,1006,32,16
34,1005,34,16
32,1004,35,16
29,1003,37,16
30,1002,37,17
30,1001,37,17
34,1001,35,17
34,1002,35,17
38,1002,33,17
38,1003,33,17
40,1003,32,17
43,1004,31,17
45,1004,30,17
51,1004,28,17
51,1003,28,17
51,1003,28,17
48,1003,28,16
48,1003,29,17
51,1004,28,17
54,1005,28,18
51,1006,29,18
40,1006,32,17
38,1006,34,18
36,1006,35,18
32,1005,37,18
31,1004,38,18
27,1003,39,17
24,1002,40,16
26,1001,40,17
27,1001,39,17
32,1001,37,18
39,1001,35,19
41,1002,34,19
43,1002,33,19
46,1002,32,19
43,1002,32,18
46,1002,31,18
46,1002,31,18
46,1002,31,18
43,1002,31,17
46,1003,31,18
46,1004,31,18
41,1004,33,18
38,1005,34,18
39,1005,35,19
37,1005,36,19
33,1004,38,19
29,1003,39,18
26,1002,41,18
25,1001,42,18
25,1000,42,18
23,999,43,18
22,999,42,16
17,999,41,11
21,1000,37,11
27,1001,37,15
36,1002,35,18
38,1003,34,18
43,1004,33,19
43,1003,32,18
43,1003,32,18
43,1002,32,18
43,1002,32,18
43,1003,32,18
49,1004,31,19
43,1004,32,18
41,1005,34,19
36,1005,35,18
37,1005,36,19
27,1005,39,17
27,1005,39,17
23,1004,40,15
24,1003,41,17
18,1002,43,14
18,1001,43,14
16,1000,43,12
13,1000,43,9
17,1000,40,11
24,1000,38,14
29,1000,37,16
30,1001,36,16
32,1002,35,16
44,1002,34,20
43,1002,33,19
43,1001,32,18
46,1001,31,18
43,1001,31,17
48,1003,30,18
46,1003,31,18
43,1004,33,19
27,1004,36,14
24,1004,38,14
22,1003,39,14
21,1003,40,14
18,1002,42,13
17,1001,43,13
17,1000,43,13
19,999,42,14
20,999,40,13
24,999,39,15
31,1000,38,18
24,1001,37,13
25,1001,35,12
28,1002,34,13
41,1002,33,18
46,1002,32,19
46,1002,32,19
46,1002,31,18
51,1002,30,19
51,1002,30,19
48,1002,30,18
51,1003,30,19
49,1004,31,19
43,1004,32,18
41,1005,33,18
39,1005,35,19
35,1004,38,20
33,1004,38,19
31,1003,39,19
29,1002,40,19
28,1000,41,19
29,1000,39,18
31,999,38,18
32,999,37,18
48,1002,30,18
48,1005,29,17
51,1005,28,17
51,100,28,17
51,1004,29,18
48,1002,29,17
45,1002,30,17
45,1002,30,17
46,1006,31,18
40,1006,32,17
40,1006,32,17
36,1005,33,16
38,1005,34,18
37,1001,36,19
35,1000,37,19
34,1000,36,18
39,1000,35,19
46,1001,34,21
52,1002,33,22
55,1002,32,22
55,1002,32,22
55,1002,31,21
46,999,32,19
55,1002,30,20
51,1001,30,19
55,1002,30,20
58,1002,29,20
58,1002,30,21
55,1003,31,21
46,1003,34,21
41,1003,35,20
39,1003,36,20
37,1002,37,20
37,1001,37,20
33,1000,38,19
29,999,39,18
31,998,39,19
38,998,33,17
37,997,36,19
44,997,35,21
46,998,34,21
52,998,32,21
49,999,32,20
37,999,38,21
43,999,33,19
46,999,32,19
41,999,33,18
46,999,31,18
49,999,31,19
48,1000,30,18
49,1000,31,19
41,1000,33,18
38,1000,34,18
34,1001,35,17
36,1000,35,18
32,1000,37,18
30,999,37,17
32,998,37,18
32,998,37,18
34,997,36,18
32,997,36,17
34,997,35,17
41,997,33,18
43,998,32,18
46,999,31,18
51,999,30,19
55,999,30,20
51,999,30,19
58,999,28,19
58,999,28,19
61,998,27,19
61,998,27,19
58,998,27,18
69,999,26,20
65,999,27,20
61,1001,27,19
58,1001,27,18
58,1001,29,20
49,1001,31,19
46,1000,32,19
46,999,33,20
38,998,34,18
39,998,35,19
39,998,35,19
41,998,34,19
46,998,32,19
46,998,33,20
52,999,32,21
52,999,32,21
55,1000,31,21
58,999,30,21
58,998,30,21
66,998,28,21
66,999,28,21
66,999,28,21
62,1000,29,21
55,1000,31,21
49,1000,33,21
39,1000,35,19
32,1000,36,17
31,999,38,18
27,998,39,17
21,998,40,14
24,997,40,16
23,996,40,15
21,995,40,14
21,995,40,14
24,996,39,15
29,996,37,16
30,997,36,16
30,998,36,16
32,998,35,16
30,998,35,15
32,998,34,15
38,998,32,16
45,998,30,17
48,998,29,17
54,999,27,17
45,999,28,15
42,1000,29,15
36,1001,32,15
28,1001,35,14
24,1001,38,14
17,1001,40,11
17,1000,41,11
16,1000,42,11
14,999,43,10
15,998,42,10
14,998,42,9
14,998,41,8
17,999,39,10
21,1000,37,11
22,1001,36,11
24,1001,34,11
27,1001,32,11
26,1001,32,10
35,1001,29,12
30,1001,29,10
37,1002,27,11
31,1004,30,11
26,1004,33,11
23,1004,36,12
17,1004,39,10
14,1004,40,8
12,1003,42,7
11,1003,43,6
11,1002,43,7
11,1002,44,7
11,1001,43,6
10,1001,43,5
10,1000,43,5
12,1001,40,6
15,1001,38,7
18,1001,36,8
18,1002,35,7
20,1002,33,7
22,1002,32,8
21,1002,32,7
21,1001,31,6
22,1001,30,6
22,1001,29,5
26,1001,28,7
30,1001,27,8
27,1002,30,9
20,1002,34,8
18,1002,37,9
15,1002,39,8
13,1002,40,7
11,1001,42,6
10,1001,43,5
11,1000,43,6
10,999,44,6
10,998,44,6
11,998,43,6
10,997,42,5
11,997,41,5
12,998,39,5
14,998,38,6
15,998,37,6
19,998,34,7
19,998,34,7
16,998,34,5
20,998,33,7
21,998,32,7
24,997,31,8
23,998,30,7
27,998,30,9
26,999,32,10
24,1000,34,11
27,1000,36,14
25,999,38,15
24,999,39,15
21,998,40,14
20,998,41,14
17,997,42,12
14,996,43,10
12,995,43,8
4,995,63,7
12,994,42,7
13,995,41,7
14,995,39,7
18,996,37,9
20,996,36,10
23,996,35,11
23,996,35,11
24,996,34,11
26,996,34,12
28,996,34,13
31,996,33,14
34,997,33,15
36,998,32,15
31,998,33,14
28,999,35,14
28,1000,36,15
24,1000,37,13
24,999,38,14
23,999,40,15
23,998,40,15
20,998,41,14
18,997,42,13
18,997,42,13
18,996,41,12
17,996,41,11
18,996,39,11
20,997,38,11
21,997,37,11
23,998,36,12
25,998,35,12
26,998,34,12
28,998,34,13
26,998,34,12
28,998,33,12
31,999,33,14
33,999,32,14
36,1000,32,15
36,1000,33,16
32,1001,35,16
27,1002,36,14
25,1002,37,14
24,1002,38,14
20,1002,40,13
21,1001,40,14
17,1000,41,11
18,1000,41,12
51,1001,28,17
31,1002,32,13
31,1002,33,14
40,1001,32,17
46,1002,31,18
38,1002,32,16
45,1003,30,17
45,1003,30,17
51,1002,29,18
51,1002,29,18
42,1002,29,15
48,1002,29,17
48,1002,29,17
37,1004,30,14
37,1005,30,14
38,1006,31,15
33,1007,31,13
29,1007,33,13
28,1007,34,13
33,1006,31,13
22,1005,36,11
18,1004,38,10
20,1003,38,11
21,1002,38,12
24,1002,37,13
26,1002,35,13
28,1003,34,13
31,1004,33,14
31,1004,33,14
38,1004,32,16
40,1004,31,16
33,1003,31,13
35,1003,30,13
33,1002,30,12
33,1002,30,12
37,1002,29,13
37,1003,29,13
35,1003,30,13
33,1004,32,14
26,1004,34,12
24,1004,37,13
24,1002,38,14
24,1001,39,15
22,999,39,14
42,1001,27,13
61,1005,24,16
61,1003,25,17
61,1005,25,17
57,1007,26,17
54,1007,26,16
57,1007,26,17
57,1006,26,17
54,1005,26,16
42,1004,26,12
44,1003,26,13
57,1003,24,15
61,1003,24,16
57,1004,25,16
48,1005,27,15
45,1005,29,16
36,1006,32,15
33,1006,32,14
29,1006,33,13
31,1005,33,14
28,1005,35,14
28,1004,35,14
28,1003,36,15
27,1002,36,14
27,1002,36,14
28,1001,35,14
28,1002,35,14
42,1006,29,15
38,1007,31,15
34,1006,33,15
32,1005,34,15
28,1005,35,14
25,1005,35,12
25,1005,35,12
25,1005,36,13
32,1004,34,15
32,1004,34,15
34,1004,33,15
36,1005,32,15
38,1006,31,15
38,1006,31,15
40,1006,30,15
42,1005,29,15
45,1005,28,15
51,1005,26,15
51,1005,26,15
54,1005,25,15
54,1006,25,15
48,1006,27,15
48,1007,29,17
36,1007,33,16
30,1007,34,14
26,1006,35,13
23,1006,36,12
24,1005,37,13
20,1004,38,11
20,1003,39,12
18,1002,39,11
18,1002,39,11
20,1002,38,11
22,1002,37,12
23,1003,36,12
25,1004,36,13
31,1004,33,14
38,1005,32,16
36,1005,33,16
27,1005,37,15
25,1004,38,15
25,1003,38,15
21,1003,39,13
21,1002,40,14
20,1001,40,13
21,1001,40,14
22,1000,39,14
24,1000,39,15
25,1001,37,14
25,1001,37,14
30,1002,35,15
32,1002,34,15
32,1001,35,16
38,1001,32,16
40,1001,32,17
43,1001,31,17
43,1001,31,17
43,1002,30,16
40,1002,30,15
40,1003,32,17
38,1003,33,17
36,1004,35,18
29,1004,37,16
24,1003,39,15
22,1003,39,14
24,1002,40,16
22,1001,41,15
19,1000,42,14
20,999,42,15
20,999,42,15
20,998,41,14
23,998,40,15
26,999,39,16
29,1000,38,17
30,1001,37,17
34,1001,36,18
36,1001,35,18
39,1000,35,19
32,1001,34,15
34,1000,33,15
33,1000,32,14
34,1001,34,16
29,1002,37,16
25,1003,37,14
25,1002,38,15
24,1002,39,15
23,1001,40,15
22,1000,41,15
19,999,42,14
23,999,42,17
23,998,42,17
23,997,42,17
23,997,41,16
24,997,41,17
26,998,40,17
29,998,39,18
29,999,39,18
31,999,38,18
35,999,37,19
39,999,35,19
41,998,34,19
41,998,34,19
41,999,33,18
41,1000,33,18
38,1000,33,17
36,1001,35,18
33,1001,38,19
29,1001,39,18
26,1001,40,17
24,1001,41,17
23,1000,42,17
25,999,42,18
22,998,43,17
22,997,43,17
21,996,43,16
22,996,42,16
24,996,41,17
27,997,40,18
35,998,38,20
33,999,38,19
32,998,37,18
32,998,37,18
37,998,36,19
34,997,36,18
39,997,35,19
32,997,34,15
36,1000,33,16
38,1000,34,18
37,1000,36,19
31,1000,39,19
29,1001,39,18
27,1001,40,18
29,1001,40,19
29,1000,40,19
24,999,41,17
24,998,41,17
27,997,37,15
29,997,37,16
34,997,36,18
32,997,36,17
34,998,36,18
34,998,36,18
34,999,36,18
34,1001,35,17
38,1001,33,17
41,1000,33,18
43,999,32,18
49,999,31,19
46,999,31,18
49,1000,31,19
43,1000,31,17
52,1001,31,20
52,1001,31,20
46,1001,31,18
41,1002,33,18
41,1002,35,20
37,1002,37,20
39,1002,37,21
33,1001,39,20
35,1000,39,21
33,999,39,20
33,998,39,20
33,997,39,20
35,997,38,20
39,998,36,20
41,999,35,20
44,999,34,20
46,1000,33,20
46,1000,33,20
52,1001,32,21
58,1000,31,22
55,1000,31,21
55,1000,31,21
62,1000,30,22
61,1003,27,19
58,1002,29,20
58,1004,28,19
51,1003,30,19
51,1001,30,19
46,1001,34,21
41,1000,35,20
39,999,36,20
41,998,35,20
41,998,36,21
49,997,34,22
47,997,35,22
49,997,34,22
49,998,32,20
55,999,31,21
52,999,31,20
52,1000,31,20
58,1000,30,21
58,1000,30,21
58,999,30,21
62,999,29,21
62,999,29,21
62,999,29,21
62,1000,29,21
52,1001,32,21
52,1001,33,22
47,1002,35,22
44,1002,36,22
37,1002,36,19
32,1002,37,18
33,1001,38,19
31,1001,38,18
22,1000,39,14
27,1000,39,17
26,999,39,16
35,999,37,19
44,1000,34,20
44,1000,34,20
46,1001,33,20
46,1002,33,20
46,1002,33,20
46,1002,33,20
52,1002,32,21
62,1002,31,23
62,1001,31,23
58,1002,31,22
66,1002,30,23
62,1003,31,23
52,1003,33,22
36,1004,35,18
34,1004,36,18
29,1003,37,16
25,1003,38,15
27,1002,39,17
26,1001,40,17
29,1000,40,19
27,999,40,18
31,999,39,19
35,999,38,20
39,999,37,21
39,1000,37,21
47,1000,35,22
49,1000,34,22
46,1000,34,21
49,1000,33,21
43,1000,33,19
38,1000,33,17
40,1000,32,17
40,1000,32,17
38,1001,33,17
36,1001,35,18
29,1001,38,17
27,1001,39,17
22,1001,41,15
20,1000,42,15
19,999,42,14
19,999,42,14
19,998,42,14
20,997,42,15
20,997,42,15
22,997,41,15
29,997,38,17
32,999,37,18
34,999,36,18
36,999,35,18
36,999,35,18
38,999,34,18
38,999,34,18
38,999,34,18
32,1000,35,16
34,1000,34,16
34,1001,35,17
32,1001,36,17
32,1001,36,17
32,1001,37,18
33,1001,38,19
29,1000,39,18
29,999,39,18
27,999,40,18
26,998,41,18
24,997,41,17
26,997,41,18
26,996,41,18
33,997,39,20
37,998,38,21
39,998,37,21
41,999,35,20
44,999,34,20
41,999,34,19
41,999,34,19
43,999,33,19
46,999,33,20
46,999,32,19
52,1000,32,21
49,1001,32,20
49,1002,32,20
46,1002,34,21
44,1002,36,22
49,1002,32,20
52,1002,31,20
51,1002,30,19
49,1001,31,19
46,1000,34,21
44,1000,34,20
49,999,33,21
52,999,33,22
49,1000,33,21
55,1000,32,22
55,1001,32,22
55,1001,31,21
58,1002,30,21
62,1002,30,22
62,1002,30,22
62,1002,30,22
62,1001,29,21
66,1001,29,22
66,1002,29,22
66,1002,29,22
62,1003,30,22
55,1003,32,22
49,1003,33,21
47,1003,35,22
47,1003,35,22
41,1002,36,21
42,1002,37,22
39,1001,37,21
39,1000,38,22
37,999,38,21
37,999,38,21
37,998,38,21
42,998,37,22
39,999,37,21
41,999,36,21
44,1000,35,21
46,1000,34,21
49,1000,34,22
52,1000,33,22
52,1000,33,22
52,1000,33,22
52,1000,32,21
52,1000,32,21
49,1000,32,20
52,1001,32,21
46,1002,33,20
46,1002,34,21
44,1002,35,21
41,1002,36,21
37,1002,37,20
39,1001,37,21
35,1000,38,20
35,999,39,21
33,998,39,20
35,998,38,20
39,997,37,21
37,998,37,20
41,998,36,21
44,999,35,21
44,1000,35,21
46,1000,34,21
52,1001,34,23
52,1001,33,22
52,1000,33,22
52,999,32,21
52,999,32,21
55,999,31,21
55,999,31,21
52,999,32,21
46,1000,34,21
44,1001,35,21
44,1001,35,21
44,1001,36,22
37,1001,37,20
42,1000,37,22
39,998,37,21
39,998,37,21
37,997,39,22
44,997,37,23
42,997,37,22
44,997,36,22
53,997,35,24
52,997,34,23
56,998,34,24
56,998,34,24
52,998,34,23
56,998,34,24
55,997,33,23
59,997,32,23
59,997,32,23
59,998,32,23
62,998,32,24
59,999,33,24
53,999,35,24
50,999,36,24
44,998,37,23
44,997,37,23
37,996,38,21
41,996,34,19
61,997,27,19
65,996,27,20
66,996,28,21
66,995,29,22
66,996,29,22
66,996,29,22
70,997,28,22
70,997,28,22
58,997,28,19
62,997,28,20
66,997,28,21
66,997,28,21
70,997,28,22
70,997,28,22
66,997,28,21
70,998,28,22
62,998,30,22
55,998,32,22
52,998,33,22
47,998,35,22
47,997,36,23
44,996,37,23
35,995,39,21
31,994,40,20
28,993,41,19
43,994,33,19
41,995,34,19
43,996,33,19
49,997,32,20
46,997,32,19
49,997,31,19
49,997,31,19
48,997,30,18
51,996,29,18
55,996,29,19
55,997,29,19
46,998,31,18
38,997,33,17
36,998,34,17
34,997,36,18
30,997,37,17
27,996,39,17
27,996,39,17
24,995,40,16
43,994,31,17
40,994,32,17
38,994,33,17
41,995,33,18
43,996,31,17
55,997,30,20
52,997,31,20
49,997,31,19
55,996,30,20
51,995,30,19
48,996,30,18
46,996,31,18
46,998,31,18
46,998,32,19
41,998,33,18
41,998,34,19
37,999,36,19
35,999,37,19
33,998,38,19
29,997,39,18
27,996,40,18
27,995,40,18
26,994,40,17
26,994,40,17
27,995,39,17
34,996,36,18
32,997,37,18
36,997,35,18
34,998,35,17
36,997,34,17
34,996,35,17
43,996,33,19
43,997,33,19
41,997,33,18
41,998,33,18
36,998,34,17
32,999,35,16
36,999,35,18
34,998,36,18
33,997,38,19
31,997,39,19
31,996,39,19
31,995,39,19
31,995,39,19
29,995,39,18
31,995,38,18
33,995,38,19
37,995,37,20
39,996,36,20
44,996,35,21
39,996,35,19
39,996,35,19
41,996,33,18
46,996,32,19
43,997,33,19
38,998,34,18
39,998,35,19
37,999,36,19
35,998,37,19
33,998,38,19
31,998,39,19
33,997,39,20
31,996,40,20
29,995,40,19
28,995,41,19
29,994,40,19
31,995,39,19
33,996,38,19
33,996,38,19
35,996,37,19
37,997,36,19
36,997,35,18
37,997,36,19
39,997,35,19
41,997,34,19
43,997,33,19
46,998,32,19
44,998,34,20
46,999,33,20
49,1000,33,21
44,1000,35,21
42,1000,37,22
39,999,37,21
37,999,38,21
35,998,39,21
35,997,39,21
33,996,39,20
33,996,39,20
35,996,39,21
35,997,38,20
39,997,37,21
41,998,35,20
41,998,35,20
44,998,34,20
51,1000,29,18
51,1000,29,18
61,1000,26,18
65,1000,26,19
69,1000,25,19
69,1001,26,20
69,1001,26,20
74,1002,27,22
74,1003,28,23
70,1003,29,23
55,1003,31,21
55,1003,32,22
55,1002,31,21
58,1002,31,22
58,1001,31,22
52,1000,32,21
52,1000,32,21
55,1000,31,21
62,1001,30,22
58,1001,30,21
55,1002,30,20
62,1002,29,21
62,1002,29,21
66,1002,29,22
66,1001,28,21
62,1000,28,20
62,1001,28,20
66,1001,28,21
70,1001,28,22
62,1002,29,21
66,1003,30,23
58,1003,31,22
55,1003,32,22
49,1004,34,22
44,1003,35,21
44,1003,36,22
42,1001,37,22
47,1001,36,23
49,1000,35,23
56,999,34,24
55,1000,33,23
59,1000,32,23
59,1000,32,23
58,1001,31,22
62,1001,31,23
62,1001,31,23
66,1000,30,23
66,1000,30,23
70,1000,30,24
74,999,29,24
70,999,30,24
52,1000,31,20
41,1000,33,18
36,1000,34,17
34,1000,35,17
34,1001,36,18
32,1001,37,18
33,1001,38,19
33,1000,38,19
33,1000,39,20
31,999,39,19
47,998,36,23
47,998,36,23
49,997,35,23
56,998,34,24
55,998,33,23
62,999,32,24
55,999,33,23
62,999,32,24
62,999,32,24
62,999,32,24
59,998,32,23
41,998,33,18
38,998,33,17
41,998,33,18
38,999,33,17
38,999,33,17
36,998,34,17
34,999,35,17
34,999,36,18
34,999,36,18
35,999,37,19
35,998,37,19
33,998,38,19
31,997,38,18
31,996,38,18
32,996,37,18
31,996,38,18
32,996,37,18
34,996,36,18
36,996,35,18
38,996,34,18
38,996,34,18
41,996,33,18
41,995,33,18
41,995,33,18
41,995,33,18
43,994,32,18
40,994,32,17
43,994,32,18
40,995,32,17
41,996,33,18
38,996,34,18
36,996,35,18
36,997,35,18
35,997,37,19
35,996,38,20
33,996,38,19
33,995,38,19
33,994,38,19
33,994,38,19
35,993,37,19
35,994,37,19
37,994,36,19
39,995,35,19
36,995,35,18
36,995,35,18
38,995,34,18
43,995,33,19
46,995,32,19
43,995,32,18
46,997,32,19
43,997,33,19
41,998,33,18
43,998,33,19
44,999,34,20
39,999,35,19
39,999,36,20
39,998,37,21
37,997,37,20
35,997,37,19
37,996,36,19
44,998,34,20
49,998,34,22
52,999,33,22
52,999,33,22
55,999,32,22
43,999,33,19
43,999,33,19
43,999,32,18
46,999,31,18
49,1000,31,19
43,1001,32,18
41,1001,33,18
39,1001,35,19
37,1002,36,19
35,1002,37,19
35,1001,37,19
33,1001,38,19
29,1000,39,18
31,1000,39,19
34,999,36,18
52,999,33,22
49,999,34,22
46,999,33,20
55,1001,30,20
55,1001,30,20
55,1001,31,21
55,1001,31,21
52,1002,31,20
55,1002,31,21
52,1002,31,20
49,1001,31,19
55,1001,30,20
58,1001,29,20
62,1002,29,21
58,1003,30,21
55,1003,31,21
46,1003,34,21
41,1003,36,21
39,1002,37,21
33,1001,38,19
42,1001,29,15
58,1001,28,19
74,1000,28,23
66,999,31,24
58,1000,29,20
58,1000,29,20
62,1001,29,21
62,1001,29,21
62,1001,29,21
62,1001,29,21
62,1001,29,21
62,1001,30,22
62,1001,30,22
66,1001,29,22
66,1001,29,22
58,1002,28,19
62,1002,29,21
58,1002,30,21
62,1002,30,22
52,1002,32,21
47,1001,35,22
35,1001,38,20
35,1000,38,20
31,999,38,18
35,999,38,20
35,999,38,20
44,1000,34,20
44,1000,34,20
52,1000,32,21
52,1001,32,21
55,1002,31,21
62,1002,31,23
62,1002,30,22
62,1002,30,22
70,1001,29,23
18,1001,29,2
66,1000,29,22
58,1003,31,22
55,1004,32,22
49,1004,34,22
44,1004,35,21
39,1004,36,20
37,1004,37,20
35,1003,38,20
35,1002,39,21
31,1001,39,19
35,1000,39,21
49,1001,32,20
49,1001,33,21
52,1002,33,22
55,1002,32,22
52,1002,33,22
55,1002,32,22
58,1002,31,22
62,1002,31,23
70,1002,30,24
66,1002,30,23
62,1003,31,23
62,1003,31,23
55,1004,32,22
55,1004,33,23
53,1004,35,24
47,1004,36,23
49,1003,35,23
47,1003,36,23
44,1002,37,23
42,1001,37,22
42,1000,37,22
39,1000,37,21
44,999,36,22
52,1000,34,23
59,1001,33,24
55,1001,33,23
55,1002,32,22
58,1002,31,22
55,1002,31,21
55,1001,31,21
58,1001,31,22
66,1000,30,23
66,1000,30,23
66,1000,30,23
62,1000,31,23
52,1000,33,22
49,1000,34,22
44,1000,36,22
39,1000,38,22
35,999,39,21
31,998,40,20
46,998,34,21
46,997,33,20
46,997,33,20
46,996,33,20
46,996,33,20
46,996,33,20
49,997,33,21
55,997,32,22
55,997,32,22
55,997,32,22
55,997,32,22
52,997,32,21
59,996,32,23
62,996,31,23
55,996,31,21
55,997,30,20
43,997,33,19
41,997,34,19
39,998,35,19
36,998,35,18
34,998,36,18
32,998,37,18
35,997,38,20
33,996,38,19
29,996,40,19
52,995,34,23
52,995,34,23
49,995,35,23
46,995,34,21
41,994,34,19
41,995,33,18
41,995,33,18
41,995,33,18
38,996,33,17
38,997,34,18
36,997,35,18
32,997,36,17
32,996,37,18
31,995,39,19
31,994,39,19
31,993,39,19
29,993,39,18
31,994,39,19
41,995,33,18
46,997,31,18
49,997,31,19
51,997,30,19
55,997,30,20
55,997,30,20
55,996,29,19
62,996,28,20
62,996,28,20
66,997,28,21
66,998,28,21
62,998,29,21
62,998,30,22
62,999,30,22
55,999,32,22
55,1000,32,22
43,1000,33,19
41,999,34,19
39,999,35,19
35,997,37,19
37,997,36,19
41,997,36,21
49,997,34,22
59,998,32,23
55,999,32,22
62,999,31,23
62,1000,31,23
58,1000,31,22
58,999,31,22
58,999,31,22
58,999,31,22
55,999,31,21
62,999,30,22
62,999,30,22
